Date;Open;High;Low;Close;Volume;Source
2026.04.24 14:07;4703.785;4703.785;4703.785;4703.785;0.0;stooq
2026.04.24 14:32;4708.345;4708.345;4708.345;4708.345;0.0;stooq
2026.04.24 14:42;4704.675;4704.675;4704.675;4704.675;0.0;stooq
2026.04.24 14:45;4697.625;4697.625;4697.625;4697.625;0.0;stooq
2026.04.24 15:04;4697.115;4697.115;4697.115;4697.115;0.0;stooq
2026.04.24 16:04;4714.065;4714.065;4714.065;4714.065;0.0;stooq
2026.04.24 17:48;4727.685;4727.685;4727.685;4727.685;0.0;stooq
2026.04.24 17:58;4725.775;4725.775;4725.775;4725.775;0.0;stooq
2026.04.24 18:00;4728.195;4728.195;4728.195;4728.195;0.0;stooq
2026.04.24 18:04;4725.795;4725.795;4725.795;4725.795;0.0;stooq
2026.04.24 19:04;4728.175;4728.175;4728.175;4728.175;0.0;stooq
2026.04.24 19:26;4727.765;4727.765;4727.765;4727.765;0.0;stooq
2026.04.24 20:00;4722.595;4722.595;4722.595;4722.595;0.0;stooq
2026.04.24 20:10;4723.095;4723.095;4723.095;4723.095;0.0;stooq
2026.04.24 22:00;4717.605;4717.605;4717.605;4717.605;0.0;stooq
